a,b,c,seed,model,metric,value
0.3,0.1,0.5,7402,eta0,F,0.0911062906724512
0.3,0.1,0.5,7402,eta0,ACC,0.7009990485252141
0.3,0.1,0.5,7402,eta0_bench,AUC,0.47599310006059825
0.3,0.1,0.5,7402,eta0_bench,F,0.056249999999999994
0.3,0.1,0.5,7402,eta0_bench,ACC,0.7126546146527117
0.3,0.1,0.5,7402,eta1,AUC,0.9210849330706107
0.3,0.1,0.5,7402,eta1,F,0.9479606188466948
0.3,0.1,0.5,7402,eta1,ACC,0.9051282051282051
0.3,0.1,0.5,7402,eta1_bench,AUC,0.6483926548756098
0.3,0.1,0.5,7402,eta1_bench,F,0.709454507381426
0.3,0.1,0.5,7402,eta1_bench,ACC,0.6047008547008547
0.3,0.1,0.5,7402,eta,AUC,0.700605387588354
0.3,0.1,0.5,7402,eta,F,0.7902192658290219
0.3,0.1,0.5,7402,eta,ACC,0.6965431218816821
